episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
1.8797449852815173,-6.330895360305799,0.006228299703614541,5.942050520059436,673,0,4000,False,673,1,5f84fce195e14c9793435a665f297a04,2021-03-16_17-05-00,1615939500,13.08729100227356,13.08729100227356,19658,Users-MacBook-Pro.local,10.0.0.42,13.08729100227356,0,1,5f0e0_00000,"[0.323624274752099, 0.05177217519197752, -0.08359643533202288, 0.0697821562731904, 0.23714145902999917, -0.2742058445307394, 0.16058655701975955, 0.23040901869535446, -0.22025648229579975, 0.044022896867901284, -0.5678146131178341, -0.09821773053775296, -0.06538038264241042, 0.36461879036330247, -0.045219211609626164, 0.33681953723350144, -0.04925241158316718, 0.7678200361072474, -0.142250764323959, 0.10338827035623055, -0.011592053350961695, -0.09306867779691474, 0.10952015913754387, 0.7227553453659219, 0.46489150682031966, 0.01790841281219535, 1.0718170666051408, 4.197087122292942e-10, 0.06826094765979285, 0.658590144571658, 0.0, -0.04967085096403423, 0.34896157611267187, 0.0004460043092069377, -0.40982982567601134, 0.1544766093645733, 0.5688585222098919, -0.25969022649855455, -2.166822277160918e-10, 0.0874197519268538, -0.08583864384286155, -0.3959952936585909, 1.7220561575157167, -0.3317520923486361, 0.0, -0.021957858427135157, 0.0001492416119797113, -0.36432422808987397, 0.002973214692292281, -0.03359162912119906, -0.0027284958613371657, -0.06897527788317648, -0.13625172691329457, -0.14085783547967967, -0.22080433908333585, 0.04661022720834351, 0.0627957855027228, -0.48198852188398034, 0.0113884532765951, 0.17699410470986, 6.696199150724169e-10, -0.13831575180435207, 0.24625493207355298, -0.03727934050414827, -0.1778601298108473, -0.14336472815049683, 0.1791985529916218, -0.2536914363444831, 0.6134953316630609, -0.22993095624865845, -0.08487683118982847, 0.08725870527539481, 0.042729556020770776, 0.48657508141147776, 0.13869281771521358, 0.4679571160920881, -0.09167645066261443, 0.0829013411593138, -0.17210861583781822, 0.03401614080174031, -0.003703321963710593, 0.15197916283760105, -0.04924710949811839, -4.0872305540062825e-09, 0.043287653972290396, 0.02406914054973175, -0.11475360057648931, 0.001632927852235344, 0.25152603604010615, 0.25116514707153037, 0.024020500131882727, 0.2933640475861754, -0.46940914852914295, 0.01675119117390267, -1.537020778259568, -0.10556187944497086, -0.20943436641254198, -0.16611999431485058, -0.19231594529364182, 0.018258584222219376, -6.330895360305799, 0.28652801247111004, 0.08809995083193245, -0.14595384594114913, 0.14878604917948346, -0.07106767445183015, 1.1162695394485445, -0.3581100052565067, -0.014764643967624114, -0.847179892776706, 0.15556488514987254, 0.13850522862576264, 0.3869170407933886, -0.21786991482057871, 0.44622382673850103, 0.2752022120376174, 0.11179658268245518, -0.22285572135373188, 0.4449477388996037, -0.14710949088544423, -0.41278283891457157, -0.054194418936737154, 0.1391649268605244, -0.19950276630481545, 0.14012952191380101, -0.027962176947760042, 0.2821514803347691, 0.07309410121512094, -0.4098458723772014, -0.10283010898511913, -0.33658093550263946, -0.11623686435497937, 0.2722014001750983, 0.17271446821202074, 0.7967301078697919, -0.783406733989156, 0.24250298611858678, -0.05343293483257572, -0.15105365911238788, 0.20118620267415288, -0.10172024277644853, -0.2031236378908341, -0.47351275223334044, 0.02728995708055626, 0.08200930507592519, 5.958929100158272e-05, -0.1207183682823576, 0.027866568234780065, 1.8797449852815173, -0.07528337849540545, 0.3552574756056859, -0.4576114025760192, -0.12863273160412803, 0.07891283458105747, -0.31645538698938935, 0.07671230625641012, -0.3898282128303565, -1.5867462899166185e-08, -0.40219598843136417, -0.6986092247972864, 0.20536358444688263, -0.10395246232728361, 0.3798287023282887, -0.09094968944298731, 1.674810651910219, 0.017467366861056988, 4.867799741070655e-06, 0.1793873518534106, 0.027967332702183434, -0.08698841660760293, -0.06902583747472324, -0.18443296593144698, 0.048532937544965016, -0.6854502568005127, 0.3714735046071782, 6.445510791763809e-10, -1.0489067180799116, 1.6373569167171809e-09, 0.23792284078635317, -0.087301428061759, 0.15611583200039192, -0.03393359283307973, -0.10941013259732069, -0.29828473729826, -0.06536097177963773, -0.338756439738086, 0.35916076522635176, -0.10487032625103865, 0.05273119937312387, 0.8114248436985161, 0.6011191367595647, 0.00012374360429667774, 0.06793307611643318, 0.06680434401187263, -0.38486479431499854, 0.02518577601167138, -0.4272194952560482, 0.017022015215828468, -0.14362985736484646, 0.8657550654248114, 0.04081498510404291, -4.8029247246006435e-09, -0.3386593749938216, 0.5805406224570486, 0.07011554031297607, 0.09007615920407774, 0.24920550473570557, -0.24340180886134322, 0.0, 0.0023314505162019827, 0.5220468510675813, -0.11147047338812, 0.6796717852738499, 0.03466283816431215, 6.41686703772848e-10, -0.4414554971467477, 0.09524026784688555, 0.11302403174474618, -1.0362684765937713, -0.07334067379685116, 0.37943813308474184, -1.9175439014418316e-09, -0.10839596189292644, 0.31334011093369085, -0.2209995337333126, -0.06293448280433322, 0.35686062444073574, 1.056405883464273, -0.13817873698852567, -0.05455536012787254, -0.19301061672277742, 0.8035026690631941, 0.1029267398636291, 1.0941927282674513, 0.06345373059646331, 0.08664177794424077, 0.07633035132150745, -0.07215785903669225, -0.27405110907402497, -0.037249640203307344, 0.8311244162653608, -0.07694269762303918, 0.07787803317751418, -0.26990528119157364, -0.018807979246926454, 0.2883326252534846, 0.2109656458147091, 0.0003477652935957032, 0.09274391822243766, -0.200725564758919, 0.2722058987554732, 0.025132993823262506, 0.6941425197162343, -0.07674257271114149, 0.4918676143306433, -0.13837902137181501, 0.03442005703375717, 0.41075710123038567, -0.06812145071349862, -0.46728781164442346, 0.7734168758929738, -1.2422907374290304, -0.18050835028938783, -0.9120945453050755, 0.1080069333832645, 0.1752809554007806, -0.07974849708066722, -0.3674325128526057, 0.022530049927504958, -0.09548601615887442, -0.21008882859734346, 0.30623222468214584, -0.022523574481603248, 0.1263564283327412, -0.40204434007306, 5.716704500891012e-05, -0.03951905658950983, -0.07204775860882862, -0.3934773109057099, 0.189847768073359, -0.07668886922962415, 0.5209933721827875, -0.7905161140782546, 0.1349538874709677, 0.16297336957709074, -0.15582596177782237, -0.021373068983243648, -0.8402691019351649, 0.0007795615650674215, -0.10243491190656817, 0.3473227606021756, 0.14291147255707237, -0.3546682819102087, 5.37921659438112e-05, -0.034323763696919585, -0.15618990906096641, 0.049628671273138636, -0.08009784283428134, 0.0002580726828349533, -0.22288779396530956, 0.17890588761917403, -2.4353852268177434e-10, 0.29282548994460367, 0.0, -0.258883844820057, -0.28507679886765613, 8.97126817278604e-10, 0.22859051891486182, -0.07079422281497383, 0.07839928553856623, 0.06355755241105321, 0.09729371333446757, 0.21707780252901987, -0.05372116139308325, 1.3390629127726816, 0.3856739248565333, 6.751710301955427e-09, 0.0014858498704195533, 0.11349461007619244, -0.3472301601527117, -3.078751698026849e-08, -0.07128742331301563, -0.6759554888575825, 0.1888193465866772, 0.5195773990170682, 0.08488507240110854, 3.5572877976619566e-09, -0.10589805293274024, -0.43478550061377685, -0.16776133260033577, -0.24755212210679778, 0.0002530770632391821, -0.13243543128822477, 0.19321202402594606, -0.3826557192951441, -0.10719255147733087, -0.17285656015980644, 0.10349525968360584, 0.21022938666550584, 0.0169319589973127, 0.04012926720272647, 0.015178120905745551, -0.07708790879320526, -0.1401879231669234, -0.18450606148691095, -0.07330170467542141, -5.96012128539769e-10, -0.432154508099003, -0.2502062969356178, 0.007481930952968341, -0.19776335012384738, -0.0647681023347002, -0.13043185595571494, 0.5079182720469033, 0.14124617216946245, -0.18456998170296446, -0.15724186057038958, 0.09621773345898088, 0.6452590273242187, -0.44909571875818566, 0.05406920312336361, -0.019268301428010393, -0.4115817768118424, -0.042672195177906325, 0.022853306535663975, 0.10870546658359181, -0.03185039601585338, 0.26336864335687604, -5.707323502690542e-10, -0.4392144769979178, 0.10438710884140834, -0.0713439527002202, -0.4334091151965591, -0.2570792079382711, 0.09171698362040459, 0.0002700934385813092, -0.09898791997103862, -0.12671079595731882, -0.09099698416220603, -0.11357219817528241, 0.17728323799104384, -0.3884312933752354, -0.1698539958622236, 0.8168846593098023, -0.03522497979033812, 0.051786344915638605, -0.14656616697923397, -0.26314679208530034, 0.0911510850778452, 0.14947312884032726, 0.8716062974031602, -4.478106774286061e-09, 0.16480845886952533, 0.12619329967042958, 0.2815484638570398, -0.06679063935129959, 0.1635643690759414, -0.01615853720093874, 0.3185346470077399, 0.17451573076980864, 0.46465914536865105, -0.15516258669927563, -0.06779385213555589, -0.14244661935286507, 0.018423532601796744, -0.29498496362807547, 0.0666163692238042, -0.20169377318015602, 1.4028091553800803, 0.3110806303185498, 0.07661011275932328, 0.05019636780266845, 0.14739600573184797, -0.03191902027779303, 0.2393358896490394, -0.279945302018636, 0.20919086564430422, -0.8857268072743341, 0.3162680478910884, -0.1381181287364197, 0.33355732992040865, -0.18030539345410546, -0.1324712393224292, 0.07135718557659265, -0.045830563269777524, -0.41903559320484174, 0.15287054518861032, 0.35270053978984084, 1.608635589901286, -0.0014470282215461872, 0.1795696547042036, 0.15724349930594794, -0.18287498400412217, 0.1731253520228515, -0.34242878694441536, -1.127977711234962e-08, 0.1381247146919673, 0.0001789816970854119, 0.00012554819492915925, 0.2976187654360585, -0.09340777873847461, 0.15978622215668814, 0.0, 0.2108226660169965, -1.070832311711456e-09, 0.25610888845472024, -0.5269201400402768, 5.9678703434595803e-05, -0.8179847845440791, 0.02172613264216361, -0.0981648105660371, -0.37917184765265954, 0.0, -0.0692757231145702, 0.14488179546978674, 0.9518077065083119, 0.30636566929017617, -0.6746078415523993, 0.0752368420606997, 0.07072107683996354, 0.10069762252127301, -0.016603085993738276, 0.05918573809060579, -0.1915802225417318, 0.4720036526544069, -0.06690794504010666, -0.18318470281588617, -0.7081357183425174, 0.02209573764744288, -1.1808351084009683, -0.050179950950313135, -0.1003850490159941, -0.1546825646434935, -0.08857598596423433, -0.16685089628091232, 0.8870240323475942, -0.2051760617131304, 0.6168331239700064, -0.012991697953401715, 0.15126143549741844, -5.600220287504953e-09, 0.0024667110863130226, -0.14663091803233108, -0.03403104837138571, -0.021185923280253594, -0.1749741909999769, -0.1491618513924542, -0.08566869229637009, -0.2327922876435906, 0.022811594796268153, -0.25883136171815924, 0.07228374360020995, 0.065881223950226, -0.5548762425878317, 0.0007173047660069543, 0.1180684874520499, 0.04794044608443793, -0.07987402915871078, -0.03753134350025222, 0.1817812884898684, 0.1988269274615151, 0.16426394147646128, 0.0510595527406732, -0.08319657617609222, 6.301625887772389e-11, 0.3933151881416297, 0.019220148887377775, -0.2807325175534947, 0.1748959715616616, 0.19026642560691087, -0.04393773197056694, 0.13022105609284962, 0.002363345275291362, -1.45589051470848, 0.0001926213578862246, -0.1379276064784829, -0.1805009400561164, 0.033980082200768535, 0.3303867510390579, -0.5548634842596822, 0.5899699190895613, 0.4642513779488322, 0.18978196169185946, 0.15139527696410582, -0.2932548367545085, 0.04050721173755045, 0.14288284096201087, 0.11145746076104412, 0.19013139729129325, -0.32138269606659664, -0.008240054567254518, -0.07594629859936086, 0.3932761129098128, 0.2256886457481344, -0.1260953886648708, 1.905005042601715e-08, 0.8546818547178869, 0.91058331367595, 0.09715067303672775, -0.2461965309927039, -0.3659625488114715, -0.17657236852599567, -0.15128941056320455, 0.13315248472429708, -5.628264521106985e-09, 0.12221763496309546, 0.032384161022558366, 0.0015398405197042386, 0.7488626922578456, 0.42319683759514115, 1.170977737992307, -0.3855796569826042, -0.05090248545658316, -0.3020410217687619, 0.0001496391192734592, -0.13736577170270214, -0.15395983098422938, 0.5425156896504468, 5.5428238232568816e-05, 5.0256347294830306e-05, -0.14353958759820706, -0.4586823711729582, 0.013867741805395628, 0.8602503204909073, -0.404718144024685, 0.43184111730752983, -0.39499429949053644, -0.03403174232573525, 0.08209413251455411, -0.44361610191931966, 0.06576757359826324, -0.2637726085334524, 0.18667604589717168, 0.06561830073419372, -0.4261675491909922, 3.880407106748862e-09, -0.03826613277256863, -0.02188631611076408, 0.8608882827604525, 0.02441036465432589, -1.026700946482606e-09, -0.13165236007905978, -0.22232830500119594, 0.06298294826252437, -0.022040845476167803, 0.07429592163087362, -0.28985480470000713, 0.21043562812235184, -1.1316099982227268, 0.4526760682700637, 0.6914920862421181, -1.1164957847142887e-09, 0.7396407272089789, -0.06249938065845395, 0.04428753661568363, -0.4798882178618902, -0.39817113451240393, -0.17624591283832425, -0.06181004472600726, -0.7647380464938291, -0.531557156244411, 0.11787172555277614, -0.18141960008716262, 0.0001823648102083908, 0.05398363252884231, 0.1675649682021052, -0.2792318584397435, 0.020288310665628195, -0.025549231130983507, 0.0779925087609934, 0.09120135753677427, -0.11242199923415797, -0.04360248316701565, 0.10551392863609177, 0.08661700412631035, -0.21519029482290897, -0.07011682012790788, 0.031314047666319844, 4.7010802073366165e-05, -0.31152370473374047, 0.3364412800229033, 0.41044348343223236, 0.23018960998063553, 0.0002848401717270299, -0.034590902196229845, -0.13344065051820175, 0.3475714449641565, -0.16862597017618386, 0.08054956560954452, 0.14305933874898535, 0.12321876697305445, -0.15827710982428966, 0.015650574765446734, 0.3571425227836489, -0.10572761460380109, -0.43757264891631786, 0.578832573634791, -0.041510144001322136, 0.04013668373548107, -0.10235605663093672, -0.3803067109545477, 0.13526270370363136, 0.13788314957170478, 0.14787148244128634, -0.5235597108398826, 0.011820897325220958, -5.741795927605153e-09, 0.44726363916154366, -0.2672327136292507, -0.1510617132714831, 0.000244435901686213, -0.43185934428274786, -0.9904346787692808, -0.08787504894012255, 0.5679556599509139, 0.02340786274066531, -0.11235141662191417, 0.02525256009708876, 0.1457689821318997, 0.06994156556174858, -0.37092612374336476, -0.13965235872075432, 0.17996795522980946, 0.10067832804921961, -0.4393640857876968, -0.15267524749877914, -0.37401305021524944, -0.14336561370342782, 0.7368678264266459, 0.05469137607476693, -0.14706219790711073, 0.5887584778212496, 0.11606647986384111]","[2, 10, 6, 7, 5, 7, 4, 2, 3, 14, 8, 4, 7, 6, 2, 6, 11, 14, 4, 4, 4, 3, 3, 5, 4, 3, 11, 4, 2, 6, 3, 10, 6, 5, 4, 9, 3, 10, 2, 11, 7, 8, 5, 12, 6, 7, 10, 11, 3, 4, 2, 5, 5, 12, 8, 3, 4, 9, 3, 7, 3, 2, 5, 6, 13, 5, 11, 4, 3, 6, 4, 4, 4, 8, 6, 7, 3, 2, 4, 6, 4, 4, 5, 2, 9, 2, 7, 7, 7, 14, 4, 2, 8, 2, 5, 9, 5, 5, 4, 6, 5, 13, 5, 5, 7, 5, 8, 5, 6, 14, 2, 8, 7, 6, 3, 7, 8, 6, 12, 6, 7, 3, 2, 7, 11, 4, 4, 8, 5, 5, 4, 7, 5, 3, 6, 5, 5, 4, 4, 6, 4, 11, 5, 3, 8, 5, 4, 10, 7, 7, 5, 8, 4, 5, 5, 4, 5, 8, 4, 4, 7, 2, 4, 6, 3, 2, 6, 4, 3, 2, 4, 12, 2, 7, 3, 3, 4, 4, 15, 3, 4, 7, 2, 3, 5, 9, 3, 7, 4, 3, 6, 10, 8, 5, 6, 2, 5, 3, 2, 6, 2, 2, 4, 3, 2, 5, 7, 4, 5, 8, 3, 6, 12, 3, 4, 4, 11, 5, 3, 2, 5, 2, 9, 8, 2, 2, 9, 2, 2, 3, 3, 14, 3, 12, 5, 6, 4, 7, 4, 4, 4, 10, 5, 22, 2, 10, 7, 10, 5, 7, 7, 4, 6, 10, 7, 7, 3, 9, 5, 9, 10, 7, 6, 3, 6, 9, 8, 7, 4, 4, 2, 6, 9, 3, 6, 12, 5, 3, 7, 5, 5, 9, 8, 3, 12, 14, 2, 4, 3, 11, 4, 4, 10, 3, 7, 4, 3, 2, 3, 5, 7, 2, 2, 3, 9, 4, 5, 5, 2, 4, 2, 7, 12, 7, 12, 9, 3, 5, 3, 3, 6, 4, 4, 7, 7, 4, 7, 7, 4, 5, 10, 5, 3, 10, 4, 6, 4, 5, 6, 7, 6, 2, 6, 4, 10, 3, 2, 10, 2, 2, 4, 6, 4, 11, 3, 3, 9, 18, 8, 2, 14, 3, 4, 3, 6, 6, 14, 2, 3, 7, 8, 6, 6, 3, 6, 6, 4, 2, 15, 9, 4, 5, 3, 11, 7, 5, 10, 10, 3, 4, 5, 2, 5, 6, 6, 8, 3, 8, 11, 6, 6, 2, 4, 7, 7, 7, 7, 9, 8, 6, 9, 9, 5, 6, 3, 6, 2, 10, 6, 3, 7, 4, 4, 20, 6, 4, 11, 4, 6, 2, 5, 2, 2, 9, 13, 5, 12, 10, 6, 5, 3, 4, 2, 7, 3, 6, 7, 8, 5, 3, 5, 9, 8, 5, 6, 5, 9, 11, 3, 3, 2, 2, 5, 3, 7, 6, 8, 10, 3, 5, 3, 9, 3, 3, 3, 3, 6, 7, 8, 6, 2, 8, 11, 2, 10, 7, 15, 2, 4, 4, 7, 20, 4, 28, 2, 7, 11, 6, 19, 8, 6, 8, 4, 2, 3, 4, 3, 7, 13, 10, 3, 8, 8, 6, 5, 11, 2, 5, 14, 9, 3, 7, 10, 20, 3, 3, 8, 4, 11, 5, 9, 6, 6, 11, 13, 2, 4, 8, 9, 12, 6, 9, 3, 3, 3, 5, 2, 5, 9, 14, 5, 9, 8, 4, 4, 2, 2, 2, 6, 5, 7, 9, 5, 3, 2, 8, 6, 5, 15, 4, 5, 3, 12, 8, 7, 2, 4, 3, 9, 5, 8, 7, 8, 4, 3, 4, 3, 5, 7, 7, 4, 7, 3, 4, 8, 4, 3, 3, 4, 7, 13, 13, 2, 5, 2, 9, 3, 4, 3, 7, 3, 7, 2, 7, 4, 16, 5, 4, 9, 5, 9, 6, 3, 6, 2, 11, 5, 6, 3, 4, 4, 6, 4, 2, 4, 6, 11, 11, 9, 4, 8, 2, 5, 7, 5, 3, 2, 2, 5, 9, 5, 11, 17, 5, 3, 7, 6, 5, 2, 6, 2, 2, 5, 3, 13, 7, 6, 6, 3, 4, 5, 6, 7]",0.10166404188290086,0.706120271499203,0.8497249481231683,0.040092697086348536,6821.922,586.345,6258.868,639.093,4000,4000,29.7,67.47368421052633,0.0,0.2,0.0030000000000000005,0.11647806605696678,-0.011911198930814862,0.12522889068722726,0.010803494,0.015801896791905166,1.0826798601150514,0.0
